,equipo,nit,news_id,participacion,categoria
44284,enelpi,860006333,news94698,Sector,Otra
44285,enelpi,860006333,news95244,No Aplica,Sostenibilidad
44286,enelpi,860006333,news95245,No Aplica,Descartable
44287,enelpi,860006333,news95252,No Aplica,Sostenibilidad
44288,enelpi,860006333,news95253,No Aplica,Sostenibilidad
44289,enelpi,860006333,news95256,No Aplica,Descartable
44290,enelpi,860006333,news95258,No Aplica,Descartable
44291,enelpi,860006333,news95261,Sector,Sostenibilidad
44292,enelpi,860006333,news95276,No Aplica,Innovacion
44293,enelpi,860006333,news95281,Sector,Otra
44294,enelpi,860006333,news95283,No Aplica,Macroeconomia
44295,enelpi,860006333,news95289,Sector,Otra
44296,enelpi,860006333,news95291,No Aplica,Descartable
44297,enelpi,860006333,news95292,Sector,Otra
44298,enelpi,860006333,news97669,No Aplica,Macroeconomia
44299,enelpi,860006333,news97841,No Aplica,Macroeconomia
44300,enelpi,860006333,news97845,No Aplica,Descartable
44301,enelpi,860006333,news97846,No Aplica,Descartable
44302,enelpi,860006333,news97853,No Aplica,Descartable
44303,enelpi,860006333,news97858,No Aplica,Macroeconomia
44304,enelpi,860006333,news97860,No Aplica,Descartable
44305,enelpi,900636944,news12199,Sector,Innovacion
44306,enelpi,900636944,news12212,Sector,Innovacion
44307,enelpi,900636944,news13692,Sector,Innovacion
44308,enelpi,900636944,news14869,No Aplica,Descartable
44309,enelpi,900636944,news14933,No Aplica,Descartable
44310,enelpi,900636944,news17305,Sector,Innovacion
44311,enelpi,900636944,news19234,No Aplica,Macroeconomia
44312,enelpi,900636944,news19235,No Aplica,Descartable
44313,enelpi,900636944,news19239,No Aplica,Descartable
44314,enelpi,900636944,news19294,Sector,Innovacion
44315,enelpi,900636944,news19295,Sector,Regulacion
44316,enelpi,900636944,news33953,No Aplica,Sostenibilidad
44317,enelpi,900636944,news36967,No Aplica,Innovacion
44318,enelpi,900636944,news38298,No Aplica,Regulacion
44319,enelpi,900636944,news39416,No Aplica,Macroeconomia
44320,enelpi,900636944,news39421,Sector,Innovacion
44321,enelpi,900636944,news39427,No Aplica,Regulacion
44322,enelpi,900636944,news45363,Sector,Macroeconomia
44323,enelpi,900636944,news46563,Sector,Innovacion
44324,enelpi,900636944,news51383,No Aplica,Innovacion
44325,enelpi,900636944,news56580,No Aplica,Macroeconomia
44326,enelpi,900636944,news57151,No Aplica,Regulacion
44327,enelpi,900636944,news82237,No Aplica,Innovacion
44328,enelpi,900636944,news95812,No Aplica,Innovacion
44329,enelpi,900636944,news95815,No Aplica,Descartable
44330,enelpi,900636944,news95823,No Aplica,Reputacion
44331,enelpi,900636944,news95824,Sector,Macroeconomia
44332,enelpi,900636944,news95826,Sector,Regulacion
44333,enelpi,900636944,news95831,No Aplica,Descartable
44334,enelpi,900636944,news95832,No Aplica,Descartable
44335,enelpi,900636944,news95834,Sector,Macroeconomia
44336,enelpi,900636944,news95851,Sector,Macroeconomia
44337,enelpi,900636944,news95854,Sector,Macroeconomia
44338,enelpi,900636944,news95856,Sector,Macroeconomia
44339,enelpi,900636944,news98020,Sector,Innovacion
44340,enelpi,900636944,news98732,Sector,Regulacion
44341,enelpi,900636944,news99077,No Aplica,Innovacion
44342,enelpi,900636944,news99078,No Aplica,Sostenibilidad
44343,enelpi,900636944,news99080,No Aplica,Innovacion
44344,enelpi,900636944,news99082,No Aplica,Innovacion
44345,enelpi,900636944,news99085,No Aplica,Reputacion
44346,enelpi,900636944,news99091,No Aplica,Innovacion
44347,enelpi,830039854,news12199,Sector,Innovacion
44348,enelpi,830039854,news12211,Sector,Innovacion
44349,enelpi,830039854,news12212,Sector,Innovacion
44350,enelpi,830039854,news18687,Sector,Otra
44351,enelpi,830039854,news19161,Cliente,Macroeconomia
44352,enelpi,830039854,news25237,Sector,Innovacion
44353,enelpi,830039854,news31187,Sector,Innovacion
44354,enelpi,830039854,news31582,Sector,Innovacion
44355,enelpi,830039854,news31600,Sector,Innovacion
44356,enelpi,830039854,news36096,Sector,Innovacion
44357,enelpi,830039854,news36097,Sector,Innovacion
44358,enelpi,830039854,news36098,Sector,Innovacion
44359,enelpi,830039854,news36100,Sector,Innovacion
44360,enelpi,830039854,news36103,Sector,Innovacion
44361,enelpi,830039854,news36106,Sector,Innovacion
44362,enelpi,830039854,news36121,Sector,Innovacion
44363,enelpi,830039854,news40327,Sector,Innovacion
44364,enelpi,830039854,news40378,Sector,Innovacion
44365,enelpi,830039854,news47781,No Aplica,Sostenibilidad
44366,enelpi,830039854,news94698,Sector,Otra
44367,enelpi,830039854,news95195,No Aplica,Descartable
44368,enelpi,830039854,news95207,No Aplica,Descartable
44369,enelpi,830039854,news95211,No Aplica,Macroeconomia
44370,enelpi,830039854,news95228,Sector,Otra
44371,enelpi,830039854,news95234,No Aplica,Descartable
44372,enelpi,830039854,news95235,No Aplica,Descartable
44373,enelpi,830039854,news95242,No Aplica,Regulacion
44374,enelpi,830039854,news95244,No Aplica,Sostenibilidad
44375,enelpi,830039854,news97669,No Aplica,Macroeconomia
44376,enelpi,830039854,news97841,No Aplica,Macroeconomia
44377,enelpi,830039854,news97845,Sector,Otra
44378,enelpi,830039854,news97846,Sector,Otra
44379,enelpi,830039854,news97853,Sector,Otra
44380,enelpi,830039854,news97858,No Aplica,Macroeconomia
44381,enelpi,830039854,news97860,No Aplica,Descartable
44382,enelpi,900601327,news12199,No Aplica,Innovacion
44383,enelpi,900601327,news14869,No Aplica,Descartable
44384,enelpi,900601327,news23058,No Aplica,Descartable
44385,enelpi,900601327,news38275,No Aplica,Innovacion
44386,enelpi,900601327,news38784,Sector,Macroeconomia
44387,enelpi,900601327,news40405,No Aplica,Descartable
44388,enelpi,900601327,news40754,No Aplica,Sostenibilidad
44389,enelpi,900601327,news40757,No Aplica,Descartable
44390,enelpi,900601327,news40761,No Aplica,Descartable
44391,enelpi,900601327,news48288,Sector,Macroeconomia
44392,enelpi,900601327,news61222,No Aplica,Sostenibilidad
44393,enelpi,900601327,news66433,Sector,Macroeconomia
44394,enelpi,900601327,news82188,Sector,Innovacion
44395,enelpi,900601327,news82318,No Aplica,Descartable
44396,enelpi,900601327,news94972,Sector,Macroeconomia
44397,enelpi,900601327,news95652,No Aplica,Macroeconomia
44398,enelpi,900601327,news95662,No Aplica,Descartable
44399,enelpi,900601327,news95663,No Aplica,Macroeconomia
44400,enelpi,900601327,news96932,Sector,Macroeconomia
44401,enelpi,900601327,news97858,Sector,Macroeconomia
44402,enelpi,900601327,news97933,No Aplica,Sostenibilidad
44403,enelpi,900601327,news97984,No Aplica,Innovacion
44404,enelpi,900601327,news97987,No Aplica,Descartable
44405,enelpi,900601327,news97991,No Aplica,Sostenibilidad
44406,enelpi,900601327,news97992,No Aplica,Innovacion
44407,enelpi,900601327,news97999,Sector,Otra
44408,enelpi,800021308,news12204,Sector,Innovacion
44409,enelpi,800021308,news12219,Sector,Innovacion
44410,enelpi,800021308,news16482,No Aplica,Descartable
44411,enelpi,800021308,news16500,Sector,Innovacion
44412,enelpi,800021308,news18701,Sector,Innovacion
44413,enelpi,800021308,news19378,Sector,Innovacion
44414,enelpi,800021308,news19379,No Aplica,Descartable
44415,enelpi,800021308,news19381,Sector,Sostenibilidad
44416,enelpi,800021308,news19387,Cliente,Regulacion
44417,enelpi,800021308,news19398,No Aplica,Descartable
44418,enelpi,800021308,news24499,Sector,Sostenibilidad
44419,enelpi,800021308,news27791,No Aplica,Descartable
44420,enelpi,800021308,news32323,No Aplica,Macroeconomia
44421,enelpi,800021308,news37626,Sector,Innovacion
44422,enelpi,800021308,news39700,No Aplica,Descartable
44423,enelpi,800021308,news39710,No Aplica,Descartable
44424,enelpi,800021308,news39745,No Aplica,Innovacion
44425,enelpi,800021308,news39749,No Aplica,Descartable
44426,enelpi,800021308,news41409,Sector,Macroeconomia
44427,enelpi,800021308,news43372,No Aplica,Descartable
44428,enelpi,800021308,news43374,Cliente,Otra
44429,enelpi,800021308,news43378,Cliente,Otra
44430,enelpi,800021308,news46479,Sector,Otra
44431,enelpi,800021308,news49192,Sector,Otra
44432,enelpi,800021308,news53722,No Aplica,Sostenibilidad
44433,enelpi,800021308,news53728,No Aplica,Descartable
44434,enelpi,800021308,news65065,Sector,Otra
44435,enelpi,800021308,news89002,Sector,Regulacion
44436,enelpi,800021308,news95116,No Aplica,Descartable
44437,enelpi,800021308,news95127,No Aplica,Descartable
44438,enelpi,800021308,news95128,No Aplica,Regulacion
44439,enelpi,800021308,news95130,Cliente,Otra
44440,enelpi,800021308,news95136,No Aplica,Descartable
44441,enelpi,800021308,news95137,No Aplica,Descartable
44442,enelpi,800021308,news95142,No Aplica,Descartable
44443,enelpi,800021308,news95143,No Aplica,Descartable
44444,enelpi,800021308,news95151,Sector,Macroeconomia
44445,enelpi,800021308,news95152,Sector,Otra
44446,enelpi,800021308,news95159,Sector,Otra
44447,enelpi,800245795,news12248,Sector,Otra
44448,enelpi,800245795,news12715,Sector,Otra
44449,enelpi,800245795,news13106,Sector,Otra
44450,enelpi,800245795,news13120,Cliente,Innovacion
44451,enelpi,800245795,news13133,Cliente,Otra
44452,enelpi,800245795,news13137,Sector,Regulacion
44453,enelpi,800245795,news13144,Sector,Regulacion
44454,enelpi,800245795,news13145,Cliente,Otra
44455,enelpi,800245795,news13156,Sector,Regulacion
44456,enelpi,800245795,news13163,Sector,Otra
44457,enelpi,800245795,news13165,Sector,Otra
44458,enelpi,800245795,news15042,Sector,Otra
44459,enelpi,800245795,news15067,Sector,Otra
44460,enelpi,800245795,news15084,Sector,Regulacion
44461,enelpi,800245795,news15087,No Aplica,Macroeconomia
44462,enelpi,800245795,news15658,Cliente,Otra
44463,enelpi,800245795,news17758,Cliente,Otra
44464,enelpi,800245795,news21435,Sector,Macroeconomia
44465,enelpi,800245795,news26812,No Aplica,Descartable
44466,enelpi,800245795,news26815,Sector,Otra
44467,enelpi,800245795,news26817,Sector,Regulacion
44468,enelpi,800245795,news26818,Cliente,Otra
44469,enelpi,800245795,news26820,Sector,Otra
44470,enelpi,800245795,news35991,Cliente,Otra
44471,enelpi,800245795,news46016,Cliente,Otra
44472,enelpi,800245795,news57873,No Aplica,Macroeconomia
44473,enelpi,800245795,news58983,Sector,Macroeconomia
44474,enelpi,800245795,news64269,Cliente,Regulacion
44475,enelpi,800245795,news94462,Cliente,Otra
44476,enelpi,800245795,news94463,Sector,Macroeconomia
44477,enelpi,800245795,news94466,No Aplica,Descartable
44478,enelpi,800245795,news94473,Sector,Otra
44479,enelpi,800245795,news94480,No Aplica,Descartable
44480,enelpi,800245795,news94483,No Aplica,Sostenibilidad
44481,enelpi,800245795,news95291,No Aplica,Descartable
44482,enelpi,800245795,news97625,Cliente,Otra
44483,enelpi,800245795,news97626,No Aplica,Descartable
44484,enelpi,800245795,news97630,No Aplica,Macroeconomia
44485,enelpi,800245795,news97631,No Aplica,Descartable
44486,enelpi,800245795,news97634,Sector,Otra
44487,enelpi,890400372,news12253,No Aplica,Descartable
44488,enelpi,890400372,news12856,No Aplica,Descartable
44489,enelpi,890400372,news12858,No Aplica,Regulacion
44490,enelpi,890400372,news12859,No Aplica,Regulacion
44491,enelpi,890400372,news12863,No Aplica,Reputacion
44492,enelpi,890400372,news12864,No Aplica,Descartable
44493,enelpi,890400372,news12868,No Aplica,Descartable
44494,enelpi,890400372,news12870,No Aplica,Descartable
44495,enelpi,890400372,news12878,No Aplica,Descartable
44496,enelpi,890400372,news12883,No Aplica,Descartable
44497,enelpi,890400372,news12886,No Aplica,Descartable
44498,enelpi,890400372,news12889,No Aplica,Descartable
44499,enelpi,890400372,news12892,No Aplica,Descartable
44500,enelpi,890400372,news12896,No Aplica,Sostenibilidad
44501,enelpi,890400372,news12899,No Aplica,Descartable
44502,enelpi,890400372,news12902,No Aplica,Reputacion
44503,enelpi,890400372,news12905,Cliente,Otra
44504,enelpi,890400372,news12914,No Aplica,Descartable
44505,enelpi,890400372,news12919,No Aplica,Descartable
44506,enelpi,890400372,news14717,Sector,Innovacion
44507,enelpi,890400372,news14869,No Aplica,Descartable
44508,enelpi,890400372,news17336,Sector,Innovacion
44509,enelpi,890400372,news21435,Sector,Macroeconomia
44510,enelpi,890400372,news22435,No Aplica,Descartable
44511,enelpi,890400372,news40740,No Aplica,Descartable
44512,enelpi,890400372,news44131,Sector,Innovacion
44513,enelpi,890400372,news46100,No Aplica,Descartable
44514,enelpi,890400372,news49562,Sector,Innovacion
44515,enelpi,890400372,news49565,Sector,Innovacion
44516,enelpi,890400372,news49642,Sector,Innovacion
44517,enelpi,890400372,news57873,Sector,Macroeconomia
44518,enelpi,890400372,news58983,Sector,Macroeconomia
44519,enelpi,890400372,news69470,No Aplica,Descartable
44520,enelpi,890400372,news70540,Sector,Innovacion
44521,enelpi,890400372,news70550,Sector,Innovacion
44522,enelpi,890400372,news70551,Sector,Innovacion
44523,enelpi,890400372,news76937,Sector,Innovacion
44524,enelpi,890400372,news78451,No Aplica,Descartable
44525,enelpi,890400372,news80390,No Aplica,Innovacion
44526,enelpi,890400372,news82632,Sector,Innovacion
44527,enelpi,890400372,news86552,Sector,Innovacion
44528,enelpi,890400372,news86568,Cliente,Otra
44529,enelpi,890400372,news86575,No Aplica,Descartable
44530,enelpi,890400372,news86577,Cliente,Otra
44531,enelpi,890400372,news86579,No Aplica,Descartable
44532,enelpi,890400372,news86589,No Aplica,Sostenibilidad
44533,enelpi,890400372,news86596,Sector,Innovacion
44534,enelpi,890400372,news86597,Sector,Innovacion
44535,enelpi,890400372,news86695,Sector,Innovacion
44536,enelpi,890400372,news86697,Sector,Innovacion
44537,enelpi,890400372,news86698,Sector,Innovacion
44538,enelpi,890400372,news86702,Sector,Innovacion
44539,enelpi,890400372,news86712,Sector,Innovacion
44540,enelpi,890400372,news86717,Sector,Innovacion
44541,enelpi,890400372,news86720,No Aplica,Innovacion
44542,enelpi,890400372,news86722,Sector,Innovacion
44543,enelpi,890400372,news86723,No Aplica,Descartable
44544,enelpi,890400372,news86732,No Aplica,Regulacion
44545,enelpi,890400372,news86736,Cliente,Otra
44546,enelpi,890400372,news86737,No Aplica,Sostenibilidad
44547,enelpi,890400372,news86745,No Aplica,Sostenibilidad
44548,enelpi,890400372,news86749,No Aplica,Descartable
44549,enelpi,890400372,news86753,No Aplica,Sostenibilidad
44550,enelpi,890400372,news86756,No Aplica,Reputacion
44551,enelpi,890400372,news86760,No Aplica,Regulacion
44552,enelpi,890400372,news86762,Cliente,Regulacion
44553,enelpi,890400372,news86770,No Aplica,Descartable
44554,enelpi,890400372,news86773,Sector,Innovacion
44555,enelpi,890400372,news86774,Sector,Innovacion
44556,enelpi,890400372,news86818,No Aplica,Descartable
44557,enelpi,890400372,news86819,No Aplica,Descartable
44558,enelpi,890400372,news86821,Sector,Innovacion
44559,enelpi,890400372,news86826,Sector,Innovacion
44560,enelpi,890400372,news86830,No Aplica,Descartable
44561,enelpi,890400372,news86832,No Aplica,Descartable
44562,enelpi,890400372,news86835,Sector,Innovacion
44563,enelpi,890400372,news86837,Cliente,Otra
44564,enelpi,890400372,news86839,Sector,Innovacion
44565,enelpi,890400372,news86843,No Aplica,Descartable
44566,enelpi,890400372,news95291,No Aplica,Descartable
44567,enelpi,890400372,news97625,No Aplica,Descartable
44568,enelpi,890400372,news97626,No Aplica,Descartable
44569,enelpi,890400372,news97630,Sector,Macroeconomia
44570,enelpi,890400372,news97631,No Aplica,Descartable
44571,enelpi,890400372,news97634,No Aplica,Descartable
44572,enelpi,800155413,news12272,No Aplica,Sostenibilidad
44573,enelpi,800155413,news12314,No Aplica,Sostenibilidad
44574,enelpi,800155413,news14869,No Aplica,Descartable
44575,enelpi,800155413,news21276,No Aplica,Innovacion
44576,enelpi,800155413,news24207,No Aplica,Descartable
44577,enelpi,800155413,news24386,No Aplica,Descartable
44578,enelpi,800155413,news24390,Sector,Regulacion
44579,enelpi,800155413,news25457,No Aplica,Descartable
44580,enelpi,800155413,news25461,No Aplica,Descartable
44581,enelpi,800155413,news25478,No Aplica,Descartable
44582,enelpi,800155413,news25486,No Aplica,Descartable
44583,enelpi,800155413,news25490,No Aplica,Descartable
44584,enelpi,800155413,news25492,No Aplica,Descartable
44585,enelpi,800155413,news25495,No Aplica,Descartable
44586,enelpi,800155413,news25501,No Aplica,Descartable
44587,enelpi,800155413,news25507,No Aplica,Descartable
44588,enelpi,800155413,news25509,No Aplica,Descartable
44589,enelpi,800155413,news25519,No Aplica,Descartable
44590,enelpi,800155413,news25523,No Aplica,Descartable
44591,enelpi,800155413,news25540,Cliente,Regulacion
44592,enelpi,800155413,news25542,No Aplica,Descartable
44593,enelpi,800155413,news37156,No Aplica,Macroeconomia
44594,enelpi,800155413,news39611,No Aplica,Sostenibilidad
44595,enelpi,800155413,news40740,No Aplica,Descartable
44596,enelpi,800155413,news53166,No Aplica,Descartable
44597,enelpi,800155413,news72868,No Aplica,Descartable
44598,enelpi,800155413,news72870,No Aplica,Descartable
44599,enelpi,800155413,news96862,No Aplica,Macroeconomia
44600,enelpi,800155413,news96943,Sector,Macroeconomia
44601,enelpi,800155413,news96966,Sector,Otra
44602,enelpi,800155413,news96980,Sector,Otra
44603,enelpi,800155413,news96983,Sector,Otra
44604,enelpi,800155413,news96998,No Aplica,Innovacion
44605,enelpi,800155413,news97000,No Aplica,Innovacion
44606,enelpi,800155413,news98004,No Aplica,Macroeconomia
44607,enelpi,800155413,news98971,No Aplica,Descartable
44608,enelpi,860000762,news12278,Sector,Otra
44609,enelpi,860000762,news22148,No Aplica,Descartable
44610,enelpi,860000762,news22153,Sector,Otra
44611,enelpi,860000762,news22156,No Aplica,Descartable
44612,enelpi,860000762,news22163,No Aplica,Sostenibilidad
44613,enelpi,860000762,news22164,No Aplica,Descartable
44614,enelpi,860000762,news22165,Sector,Otra
44615,enelpi,860000762,news22166,Sector,Otra
44616,enelpi,860000762,news22167,Sector,Otra
44617,enelpi,860000762,news22168,Sector,Otra
44618,enelpi,860000762,news22180,Sector,Otra
44619,enelpi,860000762,news22182,No Aplica,Descartable
44620,enelpi,860000762,news22225,Sector,Otra
